Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-04-26 - VGK 2, DAL 3",VGK,1.0,56.3,62.5,41.4,47.2,3.0,3.5,11.5,13.5,1.3,1.7,8.6,10.1,23.8,27.3,0.6,0.9,11.6,14.1,16.5,16.3,1.1,0.7,8.0,8.8,1.0059,30.2,28.0,29.8,35.8,2.741,3.2870000000000004
"2022-04-27 - VGK 3, CHI 4",VGK,0.0,55.7,65.5,41.1,48.5,3.0,3.2,11.9,13.7,1.3,1.6,8.7,10.0,23.5,29.2,0.6,1.0,11.6,15.2,15.8,16.9,1.1,0.6,8.0,8.8,0.9928,30.4,27.7,30.6,36.7,2.782,3.313
"2022-04-29 - VGK 7, STL 4",VGK,1.0,56.0,67.3,41.8,49.9,3.1,3.2,12.0,13.4,1.5,1.5,9.0,9.9,24.0,30.7,0.5,1.1,12.3,16.6,15.7,17.7,1.1,0.6,8.2,8.7,0.9897,31.5,27.7,31.1,37.7,2.889,3.273
"2022-10-11 - VGK 4, LA 3",VGK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-13 - CHI 0, VGK 1",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-15 - VGK 5, SEA 2",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-18 - VGK 2, CGY 3",VGK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-20 - WPG 2, VGK 5",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-22 - COL 3, VGK 2",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-24 - TOR 1, VGK 3",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-25 - VGK 4, SJ 2",VGK,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-28 - ANA 0, VGK 4",VGK,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-10-30 - WPG 1, VGK 2",VGK,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2022-11-01 - VGK 3, WSH 2",VGK,1.0,61.2,61.0,40.6,45.9,1.7,3.2,10.2,15.2,1.3,1.3,7.0,11.0,27.1,21.1,0.1,0.3,12.0,11.0,18.7,20.1,0.3,1.6,8.2,10.3,1.0447,29.0,28.9,35.3,34.0,2.527,3.606
