Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-11-18 - NYR 1, TOR 2",NYR,1.0,69.3,52.3,51.0,41.2,3.2,3.0,15.2,12.3,2.0,2.0,10.4,9.3,28.0,22.2,0.2,0.3,13.6,11.0,21.9,14.3,1.0,0.7,9.5,6.9,1.0208,35.3,37.1,26.6,29.0,3.29,2.861
"2021-11-21 - BUF 4, NYR 5",NYR,2.0,68.5,51.9,51.3,41.2,2.9,3.0,15.5,12.2,1.9,1.9,10.5,8.7,28.3,22.5,0.3,0.3,13.4,11.5,21.1,13.9,0.7,0.8,9.2,7.0,1.0277999999999998,34.6,36.6,26.1,28.9,3.2909999999999995,2.79
"2021-11-24 - NYR 4, NYI 1",NYR,2.0,66.7,51.5,50.1,40.6,3.3,3.1,14.5,12.8,2.1,2.0,10.0,9.4,28.9,21.9,0.4,0.4,13.6,11.0,20.0,13.6,0.8,0.7,9.0,6.5,1.0127,33.7,34.5,26.4,28.8,3.159,2.813
"2021-11-26 - NYR 5, BOS 2",NYR,1.0,63.6,51.5,47.5,41.0,3.3,3.2,13.7,13.4,2.2,2.3,9.7,9.9,26.7,21.2,0.4,0.4,12.9,10.6,20.2,13.8,0.7,0.5,8.9,6.5,1.0134999999999998,32.6,33.9,27.2,29.1,3.039,2.7630000000000003
"2021-12-01 - PHI 1, NYR 4",NYR,4.0,63.3,50.9,47.3,41.2,3.2,3.5,12.8,13.7,2.1,2.4,9.0,10.2,27.4,20.7,0.4,0.3,13.5,10.8,20.2,13.7,0.7,0.7,9.0,6.7,1.0244,32.6,33.0,27.4,29.7,2.9,2.889
"2021-12-03 - SJ 0, NYR 1",NYR,1.0,61.9,50.7,46.7,41.2,2.7,3.4,12.6,14.1,1.9,2.3,8.7,10.3,26.8,20.5,0.3,0.4,13.6,11.2,19.3,13.2,0.5,0.6,8.4,6.3,1.0311,32.1,31.9,27.3,30.0,2.889,2.973
"2021-12-04 - CHI 2, NYR 3",NYR,0.0,60.1,51.1,45.2,40.9,2.1,3.5,12.1,14.6,1.4,2.3,8.4,10.4,27.0,20.2,0.3,0.4,14.2,11.1,18.0,13.0,0.4,0.7,7.4,6.4,1.051,31.2,30.1,27.6,30.5,2.709,2.942
"2021-12-07 - NYR 6, CHI 2",NYR,2.0,56.2,52.8,41.7,41.9,2.0,3.4,11.1,13.9,1.2,2.0,7.5,9.8,26.0,21.5,0.4,0.5,13.8,12.1,16.1,13.9,0.4,0.8,6.8,7.2,1.0376999999999998,29.4,27.2,27.8,31.8,2.4880000000000004,2.966
"2021-12-08 - COL 7, NYR 3",NYR,0.0,55.5,51.6,40.6,40.4,1.9,3.5,10.2,13.3,1.1,1.9,6.9,9.2,24.9,20.3,0.4,0.4,12.7,11.0,17.3,14.5,0.4,1.0,7.5,7.7,1.0461,28.4,27.5,27.8,30.7,2.368,2.961
"2021-12-10 - NYR 2, BUF 1",NYR,1.0,56.7,50.6,41.8,39.4,2.3,3.5,10.2,12.9,1.3,1.7,7.1,9.1,25.2,20.0,0.5,0.6,13.2,10.6,18.5,14.8,0.5,1.0,8.0,7.7,1.042,29.6,28.7,27.7,29.6,2.468,2.904
