Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-01-15 - TOR 6, STL 5",STL,1.0,54.4,49.3,42.8,39.2,2.3,3.4,12.0,9.2,1.2,1.4,9.2,7.6,22.4,17.5,0.3,0.9,12.5,9.4,17.0,18.7,0.8,1.0,9.3,10.7,1.0485,32.2,29.0,27.9,29.2,2.978,2.862
"2022-01-17 - NSH 3, STL 5",STL,1.0,54.5,49.5,42.8,39.1,2.6,3.7,11.5,10.0,1.0,1.8,8.9,8.4,23.2,17.4,0.5,0.7,12.6,9.0,17.4,18.1,1.1,1.1,9.9,10.1,1.0532,32.3,28.9,28.1,29.2,2.945,2.861
"2022-01-21 - STL 5, SEA 0",STL,3.0,55.2,48.8,43.3,39.0,2.8,3.8,11.8,9.8,1.3,1.8,9.0,8.1,22.9,17.8,0.5,0.7,13.0,9.3,18.2,17.3,1.0,1.2,9.7,9.8,1.051,32.4,30.0,27.1,29.2,2.999,2.805
"2022-01-23 - STL 3, VAN 1",STL,1.0,55.0,49.1,43.0,38.9,2.7,3.9,10.9,10.2,1.2,2.0,8.7,8.3,23.5,18.1,0.5,0.7,13.5,9.4,18.5,16.9,1.0,1.1,9.6,9.3,1.059,32.4,29.4,27.1,28.9,2.942,2.7180000000000004
"2022-01-24 - STL 1, CGY 7",STL,0.0,56.9,46.9,44.2,36.9,2.4,4.0,11.2,9.8,1.1,2.0,8.5,8.0,24.0,16.7,0.5,0.8,13.3,8.4,19.5,16.4,0.8,1.1,10.5,9.3,1.0787,32.9,30.7,26.2,27.8,2.968,2.621
"2022-01-27 - CGY 1, STL 5",STL,2.0,60.3,44.9,47.4,35.0,2.9,3.7,12.2,9.3,1.3,1.7,9.2,7.7,25.0,16.4,0.6,0.8,13.5,8.0,20.8,15.4,1.0,1.1,11.5,8.7,1.0638999999999998,34.9,33.0,24.7,26.6,3.19,2.511
"2022-01-29 - WPG 4, STL 1",STL,1.0,60.6,44.0,47.8,34.3,2.6,3.6,12.6,9.2,1.2,1.7,9.2,7.5,24.7,15.7,0.4,0.5,12.4,7.7,21.2,15.5,1.0,1.3,12.3,8.7,1.0717,34.5,33.8,24.7,26.2,3.341,2.3360000000000003
"2022-02-10 - NJ 7, STL 4",STL,11.0,59.1,45.1,46.8,35.2,2.5,3.4,12.7,9.2,1.2,1.6,8.9,7.0,23.7,16.1,0.5,0.4,11.7,7.9,20.5,16.4,0.8,1.3,11.4,9.2,1.0604,32.8,33.2,25.6,26.2,3.4090000000000003,2.365
"2022-02-12 - CHI 1, STL 5",STL,1.0,59.7,46.2,47.2,35.9,3.1,3.3,13.1,8.9,1.3,1.7,9.1,6.9,24.4,16.7,0.7,0.4,12.2,8.4,19.6,17.3,1.0,1.2,10.7,9.5,1.0321,33.0,32.7,26.2,26.9,3.568,2.316
"2022-02-15 - STL 5, OTT 2",STL,2.0,58.9,46.9,45.8,35.9,3.1,3.6,12.9,9.2,1.3,1.9,8.6,6.9,24.1,17.2,0.7,0.4,11.8,8.6,19.0,17.5,1.0,1.3,10.3,9.3,1.0393,31.9,31.9,26.7,26.9,3.4240000000000004,2.294
